,Model,MeanCvAccuracy,MeanCvROCAUC,MeanCvRecallScore,MeanCvPrecisionScore,MeanCvF1Score
0,LogisticRegression,0.5541830065359477,0.60125,0.6452777777777777,0.5575362415362415,0.592715182515694
0,GaussianNB,0.48803921568627445,0.5466820987654321,0.586111111111111,0.49733705183705185,0.5322901258610372
0,KNeighborsClassifier,0.6540522875816993,0.6314197530864198,0.6833333333333332,0.6640820013320012,0.6653175400137171
0,DecisionTreeClassifier,0.5382352941176471,0.5479629629629631,0.5247222222222222,0.5705628815628816,0.5314977265447046
0,RandomForestClassifier,0.5913725490196079,0.6268364197530863,0.6002777777777779,0.6126488511488511,0.5944755725123205
0,GradientBoostingClassifier,0.5520261437908497,0.5834567901234567,0.5574999999999999,0.5768104673104673,0.5563973793664196
0,XGBClassifier,0.5522875816993464,0.5681944444444444,0.5522222222222223,0.5760119325119325,0.5548151574947241
0,LGBMClassifier,0.4996078431372549,0.5006481481481482,0.5130555555555556,0.5233968253968253,0.5031894450578661
0,SVC,0.545032679738562,0.6247993827160494,0.685,0.5407954725013547,0.5973029004169131
